freq,psd_x,psd_y,psd_z,psd_xyz
92.8,2.523e+06,1.846e+04,4.460e+04,2.586e+06
94.4,2.303e+06,1.466e+04,4.763e+04,2.366e+06
96.0,2.045e+06,1.168e+04,4.154e+04,2.098e+06
97.5,1.735e+06,8.811e+03,3.319e+04,1.777e+06
99.1,1.584e+06,8.087e+03,2.468e+04,1.617e+06
100.7,1.441e+06,8.153e+03,2.077e+04,1.470e+06
102.3,1.284e+06,6.455e+03,2.270e+04,1.313e+06
103.8,1.102e+06,4.369e+03,2.502e+04,1.131e+06
105.4,8.890e+05,2.638e+03,2.498e+04,9.166e+05
107.0,7.796e+05,2.079e+03,2.386e+04,8.055e+05
108.6,6.927e+05,1.964e+03,2.146e+04,7.162e+05
110.1,6.173e+05,1.941e+03,1.979e+04,6.391e+05
111.7,5.306e+05,1.921e+03,1.801e+04,5.505e+05
113.3,4.406e+05,1.816e+03,1.445e+04,4.569e+05
114.8,3.516e+05,1.567e+03,1.132e+04,3.645e+05
116.4,2.758e+05,1.396e+03,8.463e+03,2.856e+05
118.0,2.219e+05,1.397e+03,5.254e+03,2.286e+05
119.6,1.955e+05,1.414e+03,3.333e+03,2.003e+05
121.1,1.940e+05,1.370e+03,2.833e+03,1.982e+05
122.7,1.996e+05,1.417e+03,2.717e+03,2.038e+05
124.3,2.093e+05,1.537e+03,2.777e+03,2.136e+05
125.9,2.182e+05,1.708e+03,2.892e+03,2.228e+05
127.4,2.372e+05,2.196e+03,2.901e+03,2.423e+05
129.0,2.620e+05,2.899e+03,2.771e+03,2.677e+05
130.6,2.731e+05,3.445e+03,2.028e+03,2.786e+05
132.2,2.393e+05,3.418e+03,1.165e+03,2.438e+05
133.7,8.706e+04,1.320e+03,4.749e+02,8.886e+04
135.3,1.179e+04,1.901e+02,2.458e+02,1.222e+04
136.9,1.033e+04,1.737e+02,2.444e+02,1.074e+04
138.4,1.164e+04,2.184e+02,2.595e+02,1.212e+04
140.0,1.400e+04,2.683e+02,2.631e+02,1.453e+04
141.6,1.544e+04,3.038e+02,2.254e+02,1.597e+04
143.2,1.530e+04,2.944e+02,1.913e+02,1.579e+04
144.7,1.746e+04,3.096e+02,1.676e+02,1.794e+04
146.3,2.175e+04,3.668e+02,1.389e+02,2.225e+04
147.9,2.564e+04,4.252e+02,1.271e+02,2.620e+04
149.5,3.440e+04,5.080e+02,2.017e+02,3.511e+04
151.0,3.903e+04,5.335e+02,3.275e+02,3.989e+04
152.6,3.756e+04,4.937e+02,4.375e+02,3.850e+04
154.2,3.892e+04,4.767e+02,5.107e+02,3.990e+04
155.8,4.253e+04,4.861e+02,5.053e+02,4.352e+04
157.3,4.618e+04,5.249e+02,4.510e+02,4.715e+04
158.9,4.778e+04,6.681e+02,4.687e+02,4.891e+04
160.5,4.939e+04,8.115e+02,4.445e+02,5.065e+04
162.0,4.821e+04,9.355e+02,4.315e+02,4.958e+04
163.6,4.569e+04,1.098e+03,4.959e+02,4.728e+04
165.2,4.181e+04,1.231e+03,5.569e+02,4.360e+04
166.8,3.636e+04,1.221e+03,6.180e+02,3.820e+04
168.3,3.161e+04,1.188e+03,7.782e+02,3.358e+04
169.9,3.015e+04,1.287e+03,1.023e+03,3.246e+04
171.5,3.258e+04,1.623e+03,1.414e+03,3.561e+04
173.1,3.249e+04,1.949e+03,1.990e+03,3.642e+04
174.6,2.768e+04,1.960e+03,2.262e+03,3.190e+04
176.2,2.525e+04,1.965e+03,2.313e+03,2.953e+04
177.8,2.013e+04,1.720e+03,2.180e+03,2.403e+04
179.4,1.597e+04,1.657e+03,2.085e+03,1.971e+04
180.9,1.299e+04,1.552e+03,1.970e+03,1.651e+04
182.5,1.122e+04,1.508e+03,1.959e+03,1.469e+04
184.1,1.023e+04,1.560e+03,1.998e+03,1.379e+04
185.6,9.405e+03,1.510e+03,1.646e+03,1.256e+04
187.2,8.475e+03,1.317e+03,1.690e+03,1.148e+04
188.8,8.643e+03,1.305e+03,2.146e+03,1.209e+04
190.4,9.425e+03,1.308e+03,2.556e+03,1.329e+04
191.9,1.069e+04,1.372e+03,2.942e+03,1.501e+04
193.5,1.142e+04,1.406e+03,3.449e+03,1.627e+04
195.1,1.236e+04,1.305e+03,3.920e+03,1.758e+04
196.7,1.223e+04,8.910e+02,3.089e+03,1.621e+04
198.2,1.335e+04,9.189e+02,3.321e+03,1.760e+04
199.8,1.374e+04,1.060e+03,4.012e+03,1.881e+04
