freq,psd_x,psd_y,psd_z,psd_xyz
79.2,2.297e+05,3.584e+03,9.430e+04,3.276e+05
80.7,1.837e+05,3.969e+03,8.491e+04,2.726e+05
82.2,1.335e+05,4.024e+03,7.196e+04,2.094e+05
83.7,9.373e+04,3.651e+03,6.291e+04,1.603e+05
85.2,7.053e+04,3.504e+03,5.984e+04,1.339e+05
86.7,5.713e+04,5.809e+03,5.916e+04,1.221e+05
88.1,4.968e+04,8.601e+03,5.652e+04,1.148e+05
89.6,4.417e+04,1.041e+04,5.396e+04,1.085e+05
91.1,3.891e+04,1.256e+04,5.114e+04,1.026e+05
92.6,3.445e+04,1.627e+04,4.884e+04,9.955e+04
94.1,3.115e+04,2.221e+04,4.653e+04,9.988e+04
95.6,2.745e+04,2.272e+04,4.315e+04,9.332e+04
97.1,2.143e+04,1.563e+04,3.950e+04,7.656e+04
98.6,1.976e+04,1.765e+04,4.327e+04,8.068e+04
100.1,1.832e+04,1.595e+04,4.522e+04,7.949e+04
101.6,1.551e+04,1.256e+04,4.394e+04,7.201e+04
103.1,1.319e+04,1.079e+04,4.240e+04,6.638e+04
104.6,1.040e+04,9.309e+03,3.834e+04,5.805e+04
106.1,8.057e+03,7.996e+03,3.420e+04,5.025e+04
107.6,7.208e+03,7.822e+03,3.093e+04,4.596e+04
109.1,6.724e+03,7.362e+03,2.646e+04,4.054e+04
110.6,7.778e+03,8.185e+03,2.256e+04,3.852e+04
112.1,8.868e+03,9.306e+03,1.754e+04,3.571e+04
113.5,1.056e+04,9.877e+03,1.696e+04,3.740e+04
115.0,1.330e+04,8.703e+03,1.671e+04,3.872e+04
116.5,1.513e+04,6.943e+03,1.566e+04,3.773e+04
118.0,1.481e+04,5.302e+03,1.481e+04,3.492e+04
119.5,1.566e+04,4.334e+03,1.551e+04,3.551e+04
121.0,1.871e+04,4.921e+03,1.769e+04,4.132e+04
122.5,1.857e+04,5.399e+03,1.842e+04,4.239e+04
124.0,1.777e+04,5.737e+03,1.858e+04,4.208e+04
125.5,1.734e+04,6.067e+03,1.917e+04,4.257e+04
127.0,1.669e+04,5.165e+03,1.991e+04,4.176e+04
128.5,1.596e+04,3.654e+03,2.058e+04,4.019e+04
130.0,1.524e+04,2.903e+03,2.120e+04,3.934e+04
131.5,1.418e+04,2.645e+03,2.150e+04,3.833e+04
133.0,8.201e+03,1.640e+03,1.260e+04,2.244e+04
134.5,1.524e+03,4.408e+02,1.466e+03,3.431e+03
136.0,7.229e+02,2.486e+02,2.453e+02,1.217e+03
137.5,6.638e+02,2.255e+02,2.194e+02,1.109e+03
138.9,5.946e+02,2.878e+02,2.143e+02,1.097e+03
140.4,5.474e+02,3.109e+02,2.277e+02,1.086e+03
141.9,4.858e+02,3.759e+02,2.652e+02,1.127e+03
143.4,4.894e+02,5.965e+02,4.183e+02,1.504e+03
144.9,5.985e+02,8.968e+02,7.117e+02,2.207e+03
146.4,7.611e+02,1.183e+03,9.728e+02,2.917e+03
147.9,8.818e+02,1.428e+03,1.155e+03,3.464e+03
149.4,8.583e+02,1.512e+03,1.288e+03,3.658e+03
150.9,8.216e+02,1.516e+03,1.211e+03,3.549e+03
152.4,8.798e+02,1.606e+03,1.032e+03,3.518e+03
153.9,9.412e+02,1.670e+03,8.673e+02,3.478e+03
155.4,1.040e+03,1.639e+03,7.580e+02,3.437e+03
156.9,1.027e+03,1.606e+03,6.501e+02,3.284e+03
158.4,1.018e+03,1.574e+03,5.621e+02,3.154e+03
159.9,1.099e+03,1.398e+03,4.610e+02,2.958e+03
161.4,1.162e+03,1.146e+03,3.556e+02,2.664e+03
162.9,1.076e+03,9.197e+02,2.330e+02,2.228e+03
164.3,9.780e+02,8.698e+02,1.663e+02,2.014e+03
165.8,1.040e+03,8.672e+02,1.365e+02,2.044e+03
167.3,1.061e+03,9.042e+02,1.318e+02,2.097e+03
168.8,9.564e+02,9.974e+02,1.454e+02,2.099e+03
170.3,9.763e+02,1.010e+03,2.248e+02,2.211e+03
171.8,1.052e+03,7.300e+02,3.508e+02,2.133e+03
173.3,9.563e+02,6.598e+02,4.194e+02,2.035e+03
174.8,8.718e+02,7.145e+02,5.023e+02,2.089e+03
176.3,8.484e+02,8.192e+02,6.095e+02,2.277e+03
177.8,7.521e+02,8.714e+02,6.530e+02,2.276e+03
179.3,5.810e+02,8.261e+02,6.725e+02,2.080e+03
180.8,4.842e+02,8.367e+02,7.192e+02,2.040e+03
182.3,4.346e+02,9.404e+02,7.808e+02,2.156e+03
183.8,3.596e+02,1.051e+03,7.147e+02,2.126e+03
185.3,2.862e+02,1.107e+03,6.726e+02,2.066e+03
186.8,2.632e+02,1.063e+03,6.871e+02,2.013e+03
188.2,2.731e+02,1.067e+03,7.327e+02,2.072e+03
189.7,2.980e+02,1.208e+03,8.164e+02,2.322e+03
191.2,2.974e+02,1.484e+03,9.243e+02,2.706e+03
192.7,3.240e+02,1.401e+03,1.006e+03,2.731e+03
194.2,3.662e+02,1.338e+03,1.136e+03,2.840e+03
195.7,3.922e+02,1.486e+03,1.195e+03,3.073e+03
197.2,3.923e+02,1.950e+03,1.221e+03,3.563e+03
198.7,4.505e+02,2.130e+03,1.303e+03,3.884e+03
