freq,psd_x,psd_y,psd_z,psd_xyz
126.8,1.368e+04,9.811e+03,1.252e+04,3.602e+04
128.4,7.214e+03,1.448e+04,1.273e+04,3.442e+04
129.9,5.222e+03,1.633e+04,1.117e+04,3.272e+04
131.5,4.461e+03,1.493e+04,8.731e+03,2.812e+04
133.1,1.963e+03,7.373e+03,4.059e+03,1.339e+04
134.6,3.581e+02,8.592e+02,6.821e+02,1.899e+03
136.2,2.771e+02,3.713e+02,4.053e+02,1.054e+03
137.7,2.132e+02,3.534e+02,3.932e+02,9.598e+02
139.3,1.501e+02,4.333e+02,5.084e+02,1.092e+03
140.9,2.011e+02,4.603e+02,8.125e+02,1.474e+03
142.4,4.260e+02,3.415e+02,1.184e+03,1.952e+03
144.0,1.296e+03,3.737e+02,1.481e+03,3.151e+03
145.6,2.100e+03,3.866e+02,1.357e+03,3.843e+03
147.1,1.310e+03,3.931e+02,1.155e+03,2.858e+03
148.7,9.792e+02,4.973e+02,9.481e+02,2.425e+03
150.3,9.246e+02,5.281e+02,6.359e+02,2.089e+03
151.8,9.062e+02,5.082e+02,6.802e+02,2.095e+03
153.4,9.477e+02,4.452e+02,6.801e+02,2.073e+03
155.0,8.942e+02,3.855e+02,7.017e+02,1.981e+03
156.5,7.387e+02,3.684e+02,6.548e+02,1.762e+03
158.1,5.656e+02,3.347e+02,5.467e+02,1.447e+03
159.7,4.945e+02,3.165e+02,5.096e+02,1.321e+03
161.2,5.121e+02,2.661e+02,4.900e+02,1.268e+03
162.8,5.495e+02,2.098e+02,4.774e+02,1.237e+03
164.4,5.413e+02,1.891e+02,4.560e+02,1.186e+03
165.9,5.025e+02,1.880e+02,4.703e+02,1.161e+03
167.5,4.947e+02,2.137e+02,4.658e+02,1.174e+03
169.1,4.752e+02,2.426e+02,4.307e+02,1.148e+03
170.6,4.230e+02,3.107e+02,4.300e+02,1.164e+03
172.2,3.376e+02,4.600e+02,4.534e+02,1.251e+03
173.8,2.736e+02,5.381e+02,4.405e+02,1.252e+03
175.3,2.584e+02,5.165e+02,4.399e+02,1.215e+03
176.9,3.088e+02,4.810e+02,4.472e+02,1.237e+03
178.4,3.316e+02,4.557e+02,4.071e+02,1.194e+03
180.0,4.106e+02,4.334e+02,3.569e+02,1.201e+03
181.6,4.878e+02,4.219e+02,3.388e+02,1.249e+03
183.1,5.563e+02,4.067e+02,2.575e+02,1.221e+03
184.7,4.952e+02,4.087e+02,1.684e+02,1.072e+03
186.3,5.130e+02,4.203e+02,1.747e+02,1.108e+03
187.8,7.501e+02,4.566e+02,2.060e+02,1.413e+03
189.4,9.074e+02,5.041e+02,3.216e+02,1.733e+03
191.0,8.482e+02,5.569e+02,5.298e+02,1.935e+03
192.5,8.186e+02,6.078e+02,8.513e+02,2.278e+03
194.1,8.906e+02,7.001e+02,1.224e+03,2.815e+03
195.7,9.710e+02,7.234e+02,1.446e+03,3.141e+03
197.2,1.086e+03,6.846e+02,1.714e+03,3.484e+03
198.8,1.048e+03,7.391e+02,2.030e+03,3.816e+03
