freq,psd_x,psd_y,psd_z,psd_xyz
141.0,1.371e+04,2.432e+02,2.971e+02,1.425e+04
142.6,1.592e+04,3.539e+02,5.588e+02,1.683e+04
144.2,1.739e+04,6.111e+02,1.341e+03,1.935e+04
145.7,1.856e+04,9.624e+02,2.920e+03,2.244e+04
147.3,2.051e+04,1.224e+03,4.490e+03,2.623e+04
148.9,2.758e+04,1.521e+03,5.765e+03,3.486e+04
150.4,3.397e+04,1.592e+03,7.011e+03,4.257e+04
152.0,3.199e+04,1.173e+03,7.925e+03,4.109e+04
153.6,3.106e+04,9.680e+02,9.889e+03,4.192e+04
155.1,3.077e+04,9.798e+02,1.104e+04,4.279e+04
156.7,2.933e+04,8.792e+02,9.913e+03,4.012e+04
158.3,2.740e+04,7.689e+02,8.383e+03,3.655e+04
159.8,2.575e+04,6.739e+02,7.338e+03,3.377e+04
161.4,2.517e+04,6.619e+02,6.718e+03,3.255e+04
163.0,2.367e+04,6.666e+02,5.784e+03,3.012e+04
164.5,2.089e+04,6.533e+02,4.014e+03,2.556e+04
166.1,2.026e+04,6.059e+02,2.905e+03,2.377e+04
167.7,2.072e+04,6.298e+02,2.490e+03,2.384e+04
169.2,2.249e+04,7.044e+02,2.036e+03,2.524e+04
170.8,2.903e+04,9.885e+02,1.652e+03,3.167e+04
172.4,4.406e+04,1.479e+03,1.323e+03,4.686e+04
173.9,5.142e+04,1.766e+03,1.030e+03,5.422e+04
175.5,5.100e+04,1.945e+03,1.071e+03,5.402e+04
177.1,5.152e+04,2.113e+03,1.308e+03,5.494e+04
178.6,4.708e+04,2.083e+03,1.613e+03,5.077e+04
180.2,4.496e+04,2.139e+03,1.957e+03,4.906e+04
181.8,4.446e+04,2.360e+03,2.639e+03,4.946e+04
183.3,4.162e+04,2.367e+03,3.433e+03,4.742e+04
184.9,3.799e+04,2.235e+03,4.038e+03,4.426e+04
186.5,3.470e+04,2.062e+03,4.355e+03,4.112e+04
188.0,3.335e+04,1.969e+03,4.656e+03,3.997e+04
189.6,3.114e+04,1.818e+03,4.459e+03,3.742e+04
191.2,2.866e+04,1.734e+03,3.818e+03,3.421e+04
192.7,2.662e+04,1.686e+03,3.250e+03,3.156e+04
194.3,2.477e+04,1.636e+03,2.870e+03,2.927e+04
195.9,2.099e+04,1.467e+03,2.398e+03,2.485e+04
197.4,1.717e+04,1.303e+03,1.792e+03,2.027e+04
199.0,1.614e+04,1.296e+03,1.483e+03,1.892e+04
