freq,psd_x,psd_y,psd_z,psd_xyz
59.5,4.675e+05,1.627e+04,5.135e+02,4.843e+05
61.1,5.744e+05,1.845e+04,4.005e+02,5.932e+05
62.6,7.087e+05,2.259e+04,3.014e+02,7.316e+05
64.2,8.358e+05,2.506e+04,9.292e+02,8.618e+05
65.8,9.692e+05,2.365e+04,2.632e+03,9.955e+05
67.3,1.177e+06,2.539e+04,4.285e+03,1.207e+06
68.9,1.546e+06,2.637e+04,5.391e+03,1.578e+06
70.5,2.164e+06,2.691e+04,6.018e+03,2.196e+06
72.0,3.366e+06,2.375e+04,6.088e+03,3.396e+06
73.6,5.296e+06,2.333e+04,6.900e+03,5.326e+06
75.2,7.596e+06,4.443e+04,8.172e+03,7.649e+06
76.7,8.581e+06,8.294e+04,8.371e+03,8.672e+06
78.3,7.511e+06,9.410e+04,8.702e+03,7.614e+06
79.9,6.284e+06,8.834e+04,8.084e+03,6.380e+06
81.4,5.061e+06,7.022e+04,7.201e+03,5.138e+06
83.0,3.936e+06,4.716e+04,6.001e+03,3.989e+06
84.6,3.363e+06,3.134e+04,3.924e+03,3.398e+06
86.1,2.848e+06,2.107e+04,2.182e+03,2.871e+06
87.7,2.453e+06,1.423e+04,1.411e+03,2.468e+06
89.3,2.174e+06,9.209e+03,1.674e+03,2.185e+06
90.8,1.899e+06,5.181e+03,4.491e+03,1.908e+06
92.4,1.679e+06,3.695e+03,1.154e+04,1.695e+06
94.0,1.502e+06,5.287e+03,2.526e+04,1.533e+06
95.5,1.310e+06,9.536e+03,4.392e+04,1.364e+06
97.1,1.148e+06,1.368e+04,5.503e+04,1.216e+06
98.7,1.014e+06,1.369e+04,5.001e+04,1.077e+06
100.2,9.414e+05,1.143e+04,4.433e+04,9.972e+05
101.8,8.843e+05,1.181e+04,5.031e+04,9.464e+05
103.4,8.035e+05,1.123e+04,5.061e+04,8.653e+05
104.9,6.712e+05,9.048e+03,4.355e+04,7.238e+05
106.5,5.904e+05,7.670e+03,3.968e+04,6.377e+05
108.1,5.420e+05,6.312e+03,3.542e+04,5.837e+05
109.6,4.932e+05,5.089e+03,3.121e+04,5.295e+05
111.2,4.393e+05,3.998e+03,2.697e+04,4.703e+05
112.8,3.848e+05,3.015e+03,2.214e+04,4.100e+05
114.3,3.313e+05,2.014e+03,1.749e+04,3.508e+05
115.9,2.890e+05,1.380e+03,1.479e+04,3.052e+05
117.5,2.587e+05,9.487e+02,1.142e+04,2.710e+05
119.0,2.458e+05,5.846e+02,9.342e+03,2.558e+05
120.6,2.397e+05,5.083e+02,9.718e+03,2.500e+05
122.2,2.275e+05,4.817e+02,8.990e+03,2.369e+05
123.7,2.078e+05,3.824e+02,9.535e+03,2.177e+05
125.3,1.896e+05,4.267e+02,1.146e+04,2.015e+05
126.9,1.985e+05,6.032e+02,1.281e+04,2.119e+05
128.4,2.408e+05,5.946e+02,1.176e+04,2.532e+05
130.0,2.863e+05,3.317e+02,9.384e+03,2.961e+05
131.6,3.086e+05,2.198e+02,6.718e+03,3.155e+05
133.1,1.869e+05,1.736e+02,3.834e+03,1.909e+05
134.7,2.659e+04,9.795e+01,1.117e+03,2.780e+04
136.3,1.207e+04,1.285e+02,8.941e+02,1.310e+04
137.8,1.189e+04,2.260e+02,1.006e+03,1.312e+04
139.4,1.176e+04,3.151e+02,1.105e+03,1.318e+04
141.0,1.459e+04,3.433e+02,7.204e+02,1.566e+04
142.5,1.876e+04,4.959e+02,7.449e+02,2.000e+04
144.1,2.153e+04,7.915e+02,1.371e+03,2.369e+04
145.7,2.142e+04,1.211e+03,2.752e+03,2.538e+04
147.2,2.092e+04,1.689e+03,4.416e+03,2.702e+04
148.8,2.538e+04,2.048e+03,6.195e+03,3.363e+04
150.4,3.168e+04,2.286e+03,9.997e+03,4.397e+04
151.9,3.112e+04,2.175e+03,1.326e+04,4.656e+04
153.5,3.017e+04,1.879e+03,1.498e+04,4.704e+04
155.1,2.967e+04,1.514e+03,1.455e+04,4.573e+04
156.6,2.941e+04,1.470e+03,1.268e+04,4.356e+04
158.2,2.743e+04,1.387e+03,8.834e+03,3.765e+04
159.8,2.641e+04,1.074e+03,7.324e+03,3.481e+04
161.3,2.562e+04,9.787e+02,6.861e+03,3.346e+04
162.9,2.371e+04,1.124e+03,6.421e+03,3.125e+04
164.5,2.146e+04,1.324e+03,4.735e+03,2.752e+04
166.0,2.062e+04,1.206e+03,3.763e+03,2.559e+04
167.6,2.132e+04,1.063e+03,3.581e+03,2.596e+04
169.2,2.274e+04,1.039e+03,3.600e+03,2.738e+04
170.7,2.892e+04,1.250e+03,3.790e+03,3.396e+04
172.3,4.466e+04,1.752e+03,3.541e+03,4.996e+04
173.9,5.034e+04,2.081e+03,3.419e+03,5.584e+04
175.4,4.936e+04,2.117e+03,3.965e+03,5.544e+04
177.0,4.853e+04,2.096e+03,4.542e+03,5.517e+04
178.6,4.732e+04,2.197e+03,4.616e+03,5.413e+04
180.1,4.785e+04,2.421e+03,4.600e+03,5.488e+04
181.7,4.731e+04,2.570e+03,5.054e+03,5.493e+04
183.2,4.459e+04,2.562e+03,6.246e+03,5.340e+04
184.8,4.175e+04,2.443e+03,6.440e+03,5.063e+04
186.4,3.960e+04,2.414e+03,6.136e+03,4.815e+04
187.9,3.685e+04,2.332e+03,6.505e+03,4.568e+04
189.5,3.541e+04,2.281e+03,6.579e+03,4.427e+04
191.1,3.382e+04,2.200e+03,5.849e+03,4.187e+04
192.6,3.056e+04,2.059e+03,5.141e+03,3.776e+04
194.2,2.914e+04,1.980e+03,4.644e+03,3.577e+04
195.8,2.664e+04,1.906e+03,3.945e+03,3.249e+04
197.3,2.238e+04,1.797e+03,3.130e+03,2.730e+04
198.9,2.128e+04,1.917e+03,2.749e+03,2.595e+04
