freq,psd_x,psd_y,psd_z,psd_xyz
55.9,8.313e+05,1.894e+03,1.045e+03,8.342e+05
57.4,1.056e+06,1.517e+03,1.330e+03,1.059e+06
59.0,1.433e+06,1.671e+03,2.674e+03,1.437e+06
60.5,1.927e+06,3.128e+03,5.669e+03,1.936e+06
62.1,2.364e+06,6.600e+03,1.091e+04,2.382e+06
63.6,2.495e+06,1.121e+04,1.397e+04,2.520e+06
65.2,2.241e+06,1.325e+04,1.157e+04,2.265e+06
66.7,1.653e+06,1.107e+04,5.338e+03,1.669e+06
68.3,1.198e+06,9.414e+03,1.413e+03,1.209e+06
69.8,1.019e+06,9.761e+03,1.318e+03,1.031e+06
71.4,8.151e+05,9.208e+03,1.847e+03,8.261e+05
72.9,6.126e+05,8.146e+03,2.409e+03,6.231e+05
74.5,4.586e+05,7.769e+03,3.138e+03,4.695e+05
76.0,3.553e+05,7.264e+03,3.926e+03,3.665e+05
77.6,2.844e+05,6.863e+03,4.461e+03,2.957e+05
79.1,2.296e+05,6.976e+03,4.734e+03,2.413e+05
80.7,1.904e+05,7.668e+03,5.514e+03,2.036e+05
82.2,1.598e+05,7.991e+03,6.013e+03,1.738e+05
83.8,1.430e+05,7.889e+03,6.174e+03,1.571e+05
85.3,1.365e+05,8.293e+03,7.027e+03,1.518e+05
86.9,1.357e+05,8.699e+03,8.300e+03,1.527e+05
88.4,1.326e+05,8.620e+03,8.499e+03,1.497e+05
90.0,1.298e+05,8.930e+03,9.295e+03,1.480e+05
91.5,1.311e+05,9.218e+03,1.222e+04,1.526e+05
93.1,1.361e+05,8.797e+03,1.726e+04,1.621e+05
94.7,1.389e+05,6.977e+03,2.446e+04,1.703e+05
96.2,1.384e+05,4.681e+03,3.484e+04,1.779e+05
97.8,1.389e+05,2.407e+03,4.673e+04,1.880e+05
99.3,1.445e+05,1.194e+03,5.487e+04,2.006e+05
100.9,1.478e+05,1.626e+03,5.995e+04,2.094e+05
102.4,1.473e+05,5.137e+03,8.439e+04,2.368e+05
104.0,1.692e+05,1.198e+04,9.497e+04,2.762e+05
105.5,1.987e+05,1.809e+04,7.895e+04,2.957e+05
107.1,2.287e+05,2.170e+04,6.637e+04,3.168e+05
108.6,2.444e+05,2.039e+04,5.370e+04,3.185e+05
110.2,2.288e+05,1.738e+04,4.292e+04,2.891e+05
111.7,1.953e+05,1.568e+04,3.992e+04,2.509e+05
113.3,1.703e+05,1.484e+04,4.021e+04,2.254e+05
114.8,1.433e+05,1.400e+04,3.669e+04,1.940e+05
116.4,1.041e+05,1.520e+04,3.550e+04,1.548e+05
117.9,9.686e+04,2.123e+04,3.751e+04,1.556e+05
119.5,1.777e+05,3.481e+04,4.037e+04,2.529e+05
121.0,3.393e+05,5.507e+04,4.661e+04,4.410e+05
122.6,4.967e+05,7.346e+04,4.824e+04,6.184e+05
124.1,5.693e+05,8.231e+04,4.231e+04,6.939e+05
125.7,5.163e+05,7.480e+04,3.323e+04,6.243e+05
127.2,4.950e+05,7.869e+04,2.936e+04,6.030e+05
128.8,6.073e+05,1.087e+05,3.366e+04,7.497e+05
130.3,6.525e+05,1.167e+05,3.404e+04,8.033e+05
131.9,5.452e+05,8.847e+04,2.688e+04,6.606e+05
133.4,2.363e+05,3.843e+04,1.158e+04,2.863e+05
135.0,4.361e+04,9.887e+03,2.828e+03,5.632e+04
136.5,3.237e+04,7.285e+03,1.612e+03,4.127e+04
138.1,2.986e+04,6.296e+03,1.238e+03,3.739e+04
139.7,2.987e+04,5.894e+03,9.944e+02,3.676e+04
141.2,3.129e+04,5.646e+03,8.516e+02,3.779e+04
142.8,3.309e+04,5.741e+03,7.073e+02,3.954e+04
144.3,3.791e+04,6.554e+03,6.906e+02,4.515e+04
145.9,4.750e+04,8.139e+03,1.015e+03,5.666e+04
147.4,5.937e+04,1.025e+04,1.562e+03,7.118e+04
149.0,7.676e+04,1.347e+04,2.414e+03,9.265e+04
150.5,9.447e+04,1.737e+04,3.598e+03,1.154e+05
152.1,1.040e+05,2.050e+04,5.009e+03,1.295e+05
153.6,1.091e+05,2.296e+04,6.396e+03,1.384e+05
155.2,1.110e+05,2.465e+04,7.605e+03,1.433e+05
156.7,1.065e+05,2.462e+04,8.268e+03,1.394e+05
158.3,9.732e+04,2.379e+04,8.529e+03,1.296e+05
159.8,8.526e+04,2.197e+04,8.370e+03,1.156e+05
161.4,7.587e+04,2.081e+04,8.499e+03,1.052e+05
162.9,7.052e+04,2.020e+04,8.594e+03,9.931e+04
164.5,6.432e+04,1.835e+04,7.930e+03,9.060e+04
166.0,6.165e+04,1.612e+04,7.164e+03,8.493e+04
167.6,6.823e+04,1.367e+04,6.131e+03,8.803e+04
169.1,7.685e+04,1.237e+04,5.911e+03,9.513e+04
170.7,8.613e+04,1.239e+04,6.364e+03,1.049e+05
172.2,1.046e+05,1.365e+04,7.819e+03,1.261e+05
173.8,1.211e+05,1.514e+04,1.005e+04,1.463e+05
175.3,1.326e+05,1.646e+04,1.332e+04,1.624e+05
176.9,1.528e+05,1.886e+04,1.813e+04,1.898e+05
178.4,1.700e+05,2.091e+04,2.395e+04,2.149e+05
180.0,1.804e+05,2.233e+04,2.928e+04,2.320e+05
181.5,1.827e+05,2.285e+04,3.296e+04,2.385e+05
183.1,1.827e+05,2.300e+04,3.642e+04,2.422e+05
184.6,1.767e+05,2.310e+04,3.904e+04,2.388e+05
186.2,1.695e+05,2.290e+04,4.183e+04,2.342e+05
187.8,1.554e+05,2.104e+04,4.098e+04,2.174e+05
189.3,1.423e+05,1.953e+04,3.975e+04,2.016e+05
190.9,1.287e+05,1.797e+04,3.802e+04,1.847e+05
192.4,1.183e+05,1.635e+04,3.599e+04,1.706e+05
194.0,1.085e+05,1.461e+04,3.416e+04,1.573e+05
195.5,9.796e+04,1.279e+04,3.255e+04,1.433e+05
197.1,8.531e+04,1.079e+04,2.970e+04,1.258e+05
198.6,7.186e+04,8.942e+03,2.616e+04,1.070e+05
